,0,1,2,3,4,5
0,1.0,1.2451550373381546,1.4757080013880062,1.518475931611962,1.705489170343887,1.8374620645063133
1,1.0,1.05079725064371,1.2245650624829225,1.341231506085912,1.5977636366591417,1.622699476008497
2,1.0,0.8741695496116904,1.0099788159829606,1.426870667253635,1.7611497793469881,1.9673965786780978
3,1.0,0.9570745742840443,0.9678534984701349,1.1903119814314718,1.2936033150990554,1.3162486844025894
4,1.0,0.8074048484555096,0.5267177398010099,0.66166546110515,0.679804740498775,0.8930735501447055
5,1.0,1.0209892353347099,1.019955165472171,1.0927631920081384,1.2368307295171495,0.8842254794199607
6,1.0,0.8608693796852421,0.6933375088669523,0.7469180319034014,0.6570733385396073,0.6008882256209122
7,1.0,1.0841881640321567,1.1388858531294221,1.2091205558807383,1.2704191714281463,1.5144969731729767
8,1.0,0.8243648703683252,0.8125814370591301,1.0227032852243645,1.0390011981670877,0.8570467284329928
9,1.0,1.250080383868062,1.3785528507428244,1.3597954935392136,1.5761701798238912,1.980401045378295
10,1.0,1.0597522746739239,1.222157696561344,1.0928185437667246,1.0745861713867857,1.0586283785050172
11,1.0,0.917043283174497,0.9661173053843819,1.136258580085819,1.3600323078206857,1.825009999466192
12,1.0,1.0993717853241762,1.3761036525609192,1.3506598150950926,1.8614786168417796,1.9011012448088418
13,1.0,0.6992975701776448,0.7569888263040304,0.7699198020734477,0.7954754009987592,0.9408369474007117
14,1.0,1.0214366437916387,1.3724220355978414,1.0891161682941037,0.9210896219485669,0.9690825681837767
15,1.0,1.0722135241242932,1.2398285559938471,1.717364273397829,2.0180587651928787,2.267279008568199
16,1.0,1.0463109027678479,1.3694629551260133,1.7473235217113767,2.0690942474937835,2.391900061411447
17,1.0,1.025573184450779,1.1232111861891787,1.0639541217781876,0.9095031101821124,1.0055832115974774
18,1.0,0.971660634846388,1.091908147153802,1.3364710669621824,1.465342330185475,1.7894846881583584
19,1.0,0.9280954861823962,0.8496402693844184,0.9370311863510221,1.1081251686612914,1.0389617502809363
20,1.0,1.0880050266272983,1.0310430069556609,1.0819535966895177,1.1938296873585563,1.0465814284581705
21,1.0,0.7699478464762443,0.8369424643508465,0.910893816256738,0.8260767538503815,0.568037003413064
22,1.0,1.1668652050261519,1.050165437092715,1.054990052355603,1.1748892041760732,0.8391089173092612
23,1.0,0.8649076103605932,1.1295259327345113,1.1232431830233336,1.275304462319327,1.1495042190835032
24,1.0,0.9192770205099933,1.079708964357272,0.9410772061348623,1.051788144063585,1.0608337219612127
25,1.0,1.057668414807071,1.203405499181111,1.4057538054170633,0.982335850211765,1.0787672133840611
26,1.0,1.274795697459522,1.332984893880121,1.3750572970982027,1.5750374186979492,2.1799319012697915
27,1.0,1.2745573678639965,1.4608421893779697,1.7140941201258992,1.9315955983486488,1.6795528620354767
28,1.0,1.0696194502717704,1.148340847350124,1.0695837838231363,1.0186555659878171,1.0719676151982163
29,1.0,0.848022095575061,0.8321311072224802,1.2068655678418339,1.2034663213605936,1.2138565241565378
30,1.0,1.3057503875741163,1.409696291563281,1.1080417600791033,1.3849317347143024,1.617852882273536
31,1.0,1.0751577463143436,1.3177856577277385,1.2131979347831325,1.1559523992827678,1.279703528830201
32,1.0,0.9241044023058027,1.001334429054692,1.0868663245930015,1.0972025144448048,1.1175747288294324
33,1.0,1.1696190678031497,1.3147235638982602,1.3117863578211064,1.707156054475887,2.0759721746318047
34,1.0,0.6991550818780757,0.9717026256314027,0.9480341705975416,0.8697375022154528,0.7634272935852727
35,1.0,1.182073305756046,1.3844214147649576,1.3298165074835313,1.3254103320324881,1.2412930415009547
36,1.0,0.6738973696160045,0.6415191234658743,0.5271023859317346,0.6160539799689446,0.6753496188501191
37,1.0,1.204923089144592,1.5211145110278488,1.5673254605512208,1.5338045246110146,2.021246813990131
38,1.0,0.7095871214962548,0.6887294520116151,0.8042638305483117,0.7529048870674836,0.842209650535454
39,1.0,1.3258701566113564,1.1964479442612024,1.21090605781534,1.499285457412586,1.31295043682383
40,1.0,1.2171207475543648,1.3628395243937907,1.4009638806288673,1.5036971280099063,1.735666390552844
41,1.0,1.1228458183389158,1.0703272574184237,0.9870240095470343,0.9615851671355353,1.2412609930406515
42,1.0,0.9883260191322389,1.1505087633573885,0.8524228713709763,0.9986225936005687,0.9467972536636101
