,0,1,2,3,4,5
0,1.0,1.053966547643351,1.2885407120470447,1.6092067469075786,1.8755124900580777,1.7359135290452428
1,1.0,1.0708982144966057,1.3852044407076611,1.9760748975730038,2.0607053744181782,2.4397893147555934
2,1.0,0.9629629268328602,1.054539427557837,1.4941037065831835,1.7620330296153581,1.8041004697751855
3,1.0,0.8790651904711736,0.8545821605301258,1.1329540459718288,1.2799265032910234,1.349232134854116
4,1.0,1.2070605616297752,0.9998494116195281,1.111688905895563,1.0252676079917722,1.2316709307364913
5,1.0,1.1606868770744343,1.309083662412182,1.5033464771289875,1.8379495636534637,1.3400511452314583
6,1.0,0.8462761371712952,0.7548718231439041,0.8435777830004433,0.7171630346210818,0.7053896829033615
7,1.0,1.1528307612986703,1.1083550586823359,1.1860698729080656,1.156890615251454,1.219811512026855
8,1.0,0.9569300435679149,0.9269707777508837,1.173618017697158,1.1484792486168323,1.2174585949621113
9,1.0,1.2891783494601794,1.4143575715572696,1.2640170306817595,1.2241264191550834,1.6583798524942475
10,1.0,0.8453559402158496,1.27253611447832,1.0976820060006653,1.0224047374706269,0.9261317848714355
11,1.0,1.0223999388239888,0.9671647059081728,1.1255992171114262,1.5205342491165321,1.3660309535349116
12,1.0,1.0545936154866986,1.0126816611782348,1.1777339984836719,1.6703197312385483,2.2926624352473977
13,1.0,0.7047592441116258,0.8046623303868213,0.9753905182835766,1.0112046562349877,1.3365346249886179
14,1.0,0.9481968674103334,1.1290022221148586,0.8566557425805649,0.8517740641929735,1.1868297025960048
15,1.0,1.1735504325757977,1.1594428014777565,1.6299615912283807,1.7907028997099814,2.2037576852730303
16,1.0,0.8186777800764932,1.0669867850453099,1.3188762703889227,1.9640217109430953,2.169377890828496
17,1.0,1.108975868969982,1.1508603767066685,1.4234611712445604,1.3277769817460117,1.7241427453305096
18,1.0,1.1770774668474306,1.4444819171186345,1.5249396006241354,1.4864639213111481,1.6809506379367833
19,1.0,0.9901813114301384,1.065118708407443,1.6057282526817203,1.4661755891326167,1.3084992360989747
20,1.0,0.959467523104725,0.8133635687963175,0.8573989176726964,1.1796017753451054,1.3967104941066768
21,1.0,0.9486608672622757,1.0266007337565743,1.2411826554748944,1.3351783798411503,1.014236936030078
22,1.0,1.22031859800329,1.2974076747245042,1.4444737583788543,1.3862772257100393,0.8083803365321914
23,1.0,1.068585271440375,1.2781988148496075,1.1838501691829306,1.3979251298820041,1.1112981002640698
24,1.0,0.8833556444719015,1.020676335550491,0.715162469534859,0.6701005857262079,0.7534070118722669
25,1.0,0.990696710607021,1.2747881584324545,1.3021754763058606,0.7502995752301317,0.8799786334729189
26,1.0,1.0633978116484273,1.05447662535456,1.2275812629511966,1.2713380911175116,1.3298650258963967
27,1.0,0.9025707092716125,1.0774943877056968,1.1604736255249126,1.2015228535442424,1.2567165730502008
28,1.0,1.1271793922330735,0.9933163055419016,0.9788000958261307,1.1649562145155998,0.8906474185571698
29,1.0,0.623966376718699,0.5794784406589945,0.8597787179909666,0.9966533532615102,1.1731132577740855
30,1.0,1.4074087786123306,1.794175979876106,1.4333960129009473,1.3626914020288907,1.6258281561760894
31,1.0,0.9430936571699832,1.3174835226863404,1.3326883971681864,1.5725236601876273,1.3793198813535903
32,1.0,0.9587943749561596,1.166594580359281,1.3008083641231434,1.3072380521274243,1.4073519466840405
33,1.0,1.2693111690552474,1.91602317706978,1.9988449283509744,2.1554221266044427,2.5725088162997727
34,1.0,0.8083321054488799,1.1380496409460261,1.053882639543907,1.132254371310977,1.0395008712359664
35,1.0,1.4456003661846026,1.8334044354929355,1.601256735501979,1.9904550410419175,2.0414980935209233
36,1.0,0.7586498403327451,0.8057777011819143,0.8430881300657206,0.7111494648043869,1.0098973956466346
37,1.0,1.1665832172462935,1.4784096283272745,1.465420358936668,1.7917476523771176,2.5019744884910526
38,1.0,0.841088440419582,0.8362251315390986,1.026891989018436,1.0411130509484783,1.5185934312677585
39,1.0,1.3699290835035989,1.373763600521906,1.6330805885492294,1.3724685202627926,1.4245851468731032
40,1.0,1.5613527490494299,1.9214685105166622,2.120185344503753,2.6701902285399974,2.881501271077076
41,1.0,1.2598379868500402,1.0808340490653432,1.3361263033189905,1.303332275141263,1.7469008528585783
42,1.0,1.0763450097835319,0.9728890347908788,0.5142017669551201,0.7180842261245272,0.6398168891400277
43,1.0,1.3519955491156679,1.6385134016751899,2.0566138514945185,1.667251866177266,1.9664613447324266
44,1.0,1.2861227289250439,1.1878576166327204,1.3811504294671857,1.5088274523021115,1.7019870358403708
45,1.0,1.0003741737136198,0.9623496640565415,1.0479827524809322,1.4344047830681423,1.7237117418203132
46,1.0,1.3444507303433415,1.542456181317838,1.8946477211743313,2.569078921802628,2.62380462405885
47,1.0,0.9947071298335323,1.0842298277269558,1.3588929635266465,1.5480679291982067,1.9526308509630352
48,1.0,1.0236227777164126,1.3042021449752659,1.3086986446930142,1.177944321376522,1.2373473556900987
49,1.0,1.0731518818894246,1.2037659799507259,1.4068842671627761,1.3394342480914851,1.5180628863833252
50,1.0,1.0989538978985798,1.296932699544274,2.1590143047600847,2.423097213134022,3.4409104166182085
51,1.0,1.3613456149952212,1.4742209383755147,1.2751902791338154,1.2920163242793694,1.1295734297167215
52,1.0,0.7494694892043152,0.6877740807429521,0.8685836769420112,0.9759710028741789,0.8596334105426756
53,1.0,1.2317903998890296,1.4847693260241044,1.294570329432381,1.3276039481040456,1.4084993047994776
54,1.0,1.2141183616782634,1.5979307112358503,1.6988671582499844,1.5177604061295087,1.5127919561907786
55,1.0,0.9019264020938008,0.6698209963030028,0.6993002014243644,0.7982523824762786,0.865861527582735
56,1.0,0.9573008018488715,1.3507171379653466,1.1945681718996393,1.1375745790215421,1.360840855857515
57,1.0,0.8450993548540618,1.130557573538172,1.3139265638102293,1.1916443764494644,1.2573851996380063
58,1.0,1.3435646498732707,1.1115764874026577,0.990588985615537,1.0195297416758797,1.1394503948097037
59,1.0,1.0414965378619823,1.0482245154426446,1.33660663684214,1.2343493149986544,0.8646706634984412
60,1.0,1.3453392295789006,1.4790963305172058,1.5986971815344082,1.8468089233715734,2.1496898874817125
61,1.0,1.0247637065804012,1.0798510594582091,1.1524399738943263,1.3839193362217337,1.4244406286351703
62,1.0,1.1704171190533557,1.3187261498681055,1.3282363837476063,1.4920131763650564,1.7898090656290935
63,1.0,1.000061629817457,0.9259840282194186,0.9685634560372732,0.8955701416977551,1.050501312024683
64,1.0,1.2972591449182633,1.3591687453769359,1.1516702567109982,1.2732834306723197,1.566310157077642
65,1.0,0.9665302329565593,0.8031686147044494,0.8351476813936795,0.6008091647837068,0.7013438651943592
66,1.0,0.8672135754897284,0.9281724484455272,0.9486817526147304,0.9499023316033958,1.0875180764707926
67,1.0,0.9631147697705141,1.0756318786882526,1.4006564660616765,1.29942739956167,0.7713559703774128
68,1.0,0.6207789967071526,0.526090020068421,0.7609925498737993,1.2096095257957729,1.0773140724348662
69,1.0,0.9868175174141156,0.8545350977897398,1.1447304330255577,1.1480156632504155,1.0472133942681396
70,1.0,1.0655005255175347,1.1645886313626705,1.541590994745429,1.5515802803033842,1.7613007041842743
71,1.0,1.0495577080263452,0.9308503920038523,1.3260395217495218,1.5827760680108751,2.609282560027099
